main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt
2,263.69,0,8.57,52.93,3.1,11.23,11.4,0.1,1607608800
2,260.35,0,7.63,54.36,2.95,10.78,10.94,0.1,1607612400
2,260.35,0,6.43,55.08,2.5,10.24,10.39,0.11,1607616000
1,257.02,0,5.48,54.36,1.97,9.96,10.1,0.12,1607619600
1,257.02,0,4.8,53.64,1.48,9.84,9.96,0.13,1607623200
1,253.68,0,4.2,52.93,1.01,9.65,9.74,0.13,1607626800
1,250.34,0,3.77,51.5,0.72,9.58,9.65,0.14,1607630400
1,250.34,0,3.47,50.78,0.54,9.49,9.54,0.14,1607634000
1,250.34,0,3.3,49.35,0.45,9.38,9.41,0.14,1607637600
1,250.34,0,3.21,47.92,0.39,9.18,9.2,0.15,1607641200
1,250.34,0,3.34,45.42,0.36,9.11,9.13,0.14,1607644800
1,253.68,0,3.68,42.92,0.37,9.52,9.53,0.12,1607648400
2,253.68,0,4.37,40.05,0.41,10.37,10.4,0.08,1607652000
2,257.02,0,5.36,36.84,0.49,11.37,11.4,0.02,1607655600
2,267.03,0,6.34,34.69,0.88,12.08,12.13,0,1607659200
2,273.71,0,6.51,33.62,1.33,12.7,12.76,0,1607662800
2,270.37,0.14,6,36.48,1.97,12.3,12.36,0,1607666400
2,267.03,0.46,5.4,41.84,2.68,11.3,11.36,0,1607670000
2,260.35,0.47,4.88,43.99,2.95,10.99,11.11,0,1607673600
2,257.02,0.28,4.16,44.7,2.27,11.33,11.79,0.01,1607677200
2,250.34,0.11,3.04,47.92,1.86,11.05,11.95,0.02,1607680800
1,247,0.04,1.97,51.5,2.41,9.92,10.67,0.01,1607684400
1,250.34,0.01,1.5,50.78,3.04,9.03,9.5,0.01,1607688000
1,253.68,0,1.36,49.35,2.8,8.71,9.11,0.01,1607691600
1,253.68,0,1.32,49.35,2.21,8.52,8.87,0.02,1607695200
1,253.68,0,1.23,48.64,1.73,8.61,8.84,0.02,1607698800
1,253.68,0,1.05,50.07,1.42,8.44,8.57,0.03,1607702400
1,250.34,0,0.83,54.36,1.24,7.88,7.95,0.03,1607706000
1,247,0,0.68,57.94,1.07,7.27,7.32,0.03,1607709600
1,243.66,0,0.59,60.8,0.9,6.72,6.77,0.05,1607713200
1,243.66,0,0.53,62.23,0.75,6.28,6.34,0.08,1607716800
1,243.66,0,0.46,62.94,0.64,5.98,6.05,0.1,1607720400
1,243.66,0,0.4,62.23,0.57,5.84,5.9,0.12,1607724000
1,243.66,0,0.38,61.51,0.52,5.96,6,0.11,1607727600
1,243.66,0,0.36,59.37,0.48,6.2,6.23,0.11,1607731200
1,247,0,0.38,57.22,0.45,6.57,6.6,0.1,1607734800
1,250.34,0,0.43,55.08,0.43,6.98,7.01,0.1,1607738400
1,253.68,0,0.51,55.08,0.43,7.23,7.26,0.09,1607742000
1,253.68,0,0.55,55.79,0.47,7.24,7.27,0.06,1607745600
1,253.68,0,0.55,57.22,0.51,7.23,7.26,0.04,1607749200
1,253.68,0.01,0.59,58.65,0.6,7.13,7.17,0.02,1607752800
1,253.68,0.04,0.73,58.65,0.72,6.79,6.82,0.02,1607756400
1,253.68,0.09,0.81,57.94,0.84,6.59,6.61,0.02,1607760000
1,253.68,0.14,0.84,57.22,0.92,6.49,6.52,0.03,1607763600
1,253.68,0.15,0.8,56.51,0.97,6.19,6.22,0.04,1607767200
1,250.34,0.12,0.78,57.22,0.97,5.77,5.81,0.06,1607770800
1,250.34,0.06,0.84,57.22,0.93,5.35,5.38,0.07,1607774400
1,247,0,0.88,57.22,0.88,5.08,5.11,0.08,1607778000
1,247,0,0.83,57.94,0.82,4.92,4.95,0.1,1607781600
1,243.66,0,0.73,59.37,0.76,4.7,4.73,0.1,1607785200
1,243.66,0,0.65,60.08,0.7,4.53,4.56,0.12,1607788800
1,243.66,0,0.59,60.8,0.64,4.38,4.4,0.13,1607792400
1,243.66,0,0.55,60.8,0.58,4.3,4.33,0.15,1607796000
1,243.66,0,0.51,60.08,0.54,4.24,4.26,0.16,1607799600
1,243.66,0,0.45,60.08,0.5,4.23,4.25,0.16,1607803200
1,243.66,0,0.4,59.37,0.49,4.32,4.34,0.16,1607806800
1,247,0,0.36,59.37,0.48,4.42,4.43,0.15,1607810400
1,247,0,0.34,58.65,0.45,4.5,4.51,0.16,1607814000
1,247,0,0.33,58.65,0.42,4.52,4.53,0.16,1607817600
1,247,0,0.32,57.94,0.38,4.45,4.47,0.17,1607821200
1,247,0,0.33,57.94,0.37,4.35,4.36,0.18,1607824800
1,247,0,0.36,58.65,0.37,4.22,4.23,0.18,1607828400
1,243.66,0,0.39,59.37,0.37,4.09,4.1,0.18,1607832000
1,243.66,0,0.39,60.08,0.37,3.96,3.97,0.18,1607835600
1,243.66,0.01,0.42,60.08,0.38,3.8,3.82,0.17,1607839200
1,243.66,0.02,0.49,60.8,0.41,3.59,3.6,0.15,1607842800
1,243.66,0.03,0.55,60.8,0.44,3.37,3.39,0.14,1607846400
1,243.66,0.04,0.59,60.8,0.46,3.22,3.26,0.14,1607850000
1,243.66,0.04,0.57,60.8,0.48,3.02,3.12,0.14,1607853600
1,243.66,0.03,0.55,60.8,0.49,2.86,3,0.13,1607857200
1,243.66,0.01,0.58,60.08,0.48,2.82,2.96,0.14,1607860800
1,243.66,0,0.61,58.65,0.46,2.93,3.02,0.14,1607864400
1,243.66,0,0.62,58.65,0.45,3.03,3.09,0.15,1607868000
1,243.66,0,0.6,58.65,0.44,3.03,3.08,0.15,1607871600
1,243.66,0,0.56,58.65,0.44,2.89,2.92,0.16,1607875200
1,243.66,0,0.53,59.37,0.43,2.64,2.67,0.16,1607878800
1,243.66,0,0.51,60.08,0.4,2.35,2.37,0.17,1607882400
1,240.33,0,0.48,60.08,0.37,2.04,2.06,0.18,1607886000
1,240.33,0,0.44,60.08,0.33,1.74,1.76,0.19,1607889600
1,240.33,0,0.39,60.8,0.3,1.47,1.48,0.2,1607893200
1,236.99,0,0.34,62.23,0.27,1.23,1.24,0.2,1607896800
1,236.99,0,0.3,63.66,0.25,1.05,1.06,0.21,1607900400
1,236.99,0,0.27,65.09,0.24,0.93,0.94,0.21,1607904000
1,233.65,0,0.26,65.09,0.24,0.86,0.88,0.22,1607907600
1,233.65,0,0.27,65.8,0.24,0.82,0.86,0.22,1607911200
1,233.65,0,0.31,65.09,0.25,0.81,0.86,0.23,1607914800
1,233.65,0,0.33,65.09,0.26,0.78,0.83,0.23,1607918400
1,233.65,0,0.31,65.8,0.28,0.75,0.79,0.23,1607922000
1,230.31,0.01,0.31,67.95,0.31,0.72,0.79,0.21,1607925600
1,226.97,0.02,0.31,70.81,0.35,0.69,0.78,0.19,1607929200
1,226.97,0.04,0.3,72.24,0.38,0.64,0.75,0.18,1607932800
1,223.64,0.05,0.3,72.96,0.38,0.59,0.71,0.18,1607936400
1,223.64,0.05,0.28,72.96,0.37,0.56,0.69,0.19,1607940000
1,223.64,0.04,0.29,73.67,0.37,0.53,0.67,0.19,1607943600
1,223.64,0.02,0.32,73.67,0.37,0.52,0.66,0.19,1607947200
1,223.64,0,0.36,72.96,0.38,0.52,0.64,0.2,1607950800
1,223.64,0,0.35,72.24,0.38,0.54,0.64,0.21,1607954400
1,223.64,0,0.34,71.53,0.38,0.56,0.64,0.21,1607958000
1,223.64,0,0.32,70.81,0.38,0.57,0.64,0.22,1607961600
1,223.64,0,0.32,70.81,0.39,0.57,0.63,0.22,1607965200
1,223.64,0,0.33,71.53,0.4,0.58,0.62,0.22,1607968800
1,223.64,0,0.31,72.24,0.4,0.58,0.62,0.22,1607972400
1,223.64,0,0.28,72.96,0.39,0.58,0.61,0.22,1607976000
1,223.64,0,0.23,73.67,0.39,0.57,0.61,0.22,1607979600
1,223.64,0,0.2,74.39,0.38,0.57,0.6,0.22,1607983200
1,223.64,0,0.18,74.39,0.38,0.57,0.6,0.22,1607986800
1,223.64,0,0.17,74.39,0.38,0.59,0.62,0.22,1607990400
1,226.97,0,0.17,75.1,0.4,0.62,0.68,0.21,1607994000
1,226.97,0,0.19,75.82,0.42,0.69,0.82,0.21,1607997600
1,226.97,0,0.23,76.53,0.45,0.79,1.02,0.2,1608001200
1,226.97,0,0.25,77.96,0.47,0.86,1.18,0.19,1608004800
1,226.97,0,0.23,78.68,0.48,0.91,1.3,0.18,1608008400
2,223.64,0.01,0.24,80.11,0.51,0.99,1.58,0.18,1608012000
2,223.64,0.03,0.26,80.82,0.54,1.12,2.2,0.18,1608015600
2,223.64,0.04,0.27,80.82,0.57,1.33,3.12,0.19,1608019200
2,223.64,0.05,0.3,80.11,0.6,1.6,4.18,0.21,1608022800
2,220.3,0.04,0.34,80.11,0.63,1.88,5.13,0.22,1608026400
2,220.3,0.03,0.38,80.82,0.65,2.03,5.58,0.23,1608030000
2,220.3,0.01,0.42,81.54,0.64,2.03,5.43,0.24,1608033600
2,220.3,0,0.41,82.25,0.6,1.87,4.78,0.25,1608037200
2,220.3,0,0.39,82.25,0.56,1.79,4.37,0.26,1608040800
2,223.64,0,0.35,82.97,0.54,1.95,4.79,0.27,1608044400
2,223.64,0,0.34,81.54,0.57,2.32,6.3,0.28,1608048000
2,220.3,0,0.32,81.54,0.6,2.91,9.34,0.28,1608051600
2,220.3,0,0.31,82.25,0.65,3.66,13,0.28,1608055200
2,220.3,0,0.29,84.4,0.7,4.57,16.46,0.28,1608058800
2,220.3,0,0.28,85.83,0.73,5.49,18.89,0.28,1608062400
2,220.3,0,0.26,85.83,0.72,6.46,21.26,0.31,1608066000
2,216.96,0,0.25,85.12,0.69,7.71,24.72,0.33,1608069600
2,216.96,0,0.23,85.12,0.66,9.2,29.48,0.35,1608073200
3,216.96,0,0.2,85.12,0.66,10.9,35.83,0.36,1608076800
3,220.3,0,0.19,85.12,0.74,12.96,44.64,0.37,1608080400
4,220.3,0,0.19,85.83,0.87,16.16,57.63,0.36,1608084000
4,220.3,0,0.22,85.83,1.01,20.48,75.44,0.34,1608087600
4,223.64,0,0.23,86.55,1.18,25.03,94.9,0.3,1608091200
5,223.64,0,0.22,86.55,1.36,28.87,111.78,0.28,1608094800
5,223.64,0,0.24,86.55,1.51,31.86,123.16,0.28,1608098400
5,226.97,0,0.31,86.55,1.62,35.26,134.95,0.27,1608102000
5,226.97,0.01,0.34,87.98,1.74,39.34,147.41,0.26,1608105600
5,226.97,0.01,0.36,90.12,1.91,43.34,161.65,0.23,1608109200
5,230.31,0.01,0.38,91.55,2.03,48.24,178.67,0.22,1608112800
5,230.31,0.01,0.4,90.84,2.06,51.92,191.66,0.23,1608116400
5,230.31,0,0.43,90.12,2.09,56.82,205.88,0.24,1608120000
5,230.31,0,0.46,88.69,2.06,62.41,226.38,0.25,1608123600
5,233.65,0,0.48,86.55,2,67.3,242.45,0.28,1608127200
5,233.65,0,0.49,85.12,1.97,69.97,250.71,0.3,1608130800
5,236.99,0,0.48,83.69,1.94,71.37,253.98,0.31,1608134400
5,236.99,0,0.49,82.25,1.91,71.69,252.45,0.32,1608138000
5,236.99,0,0.53,81.54,1.94,72.46,253.22,0.33,1608141600
5,240.33,0,0.57,80.11,1.85,73.72,254.48,0.33,1608145200
5,240.33,0,0.6,77.25,1.62,74.36,256.98,0.34,1608148800
5,240.33,0,0.59,75.1,1.43,75.72,263.93,0.35,1608152400
5,240.33,0,0.58,72.24,1.3,78.13,277.53,0.36,1608156000
5,240.33,0,0.57,70.1,1.18,79.87,290.45,0.36,1608159600
5,240.33,0,0.55,67.95,1.06,80.73,300.62,0.36,1608163200
5,240.33,0,0.54,65.8,0.94,82.06,311.26,0.36,1608166800
5,243.66,0,0.58,64.37,0.89,82.67,321.19,0.36,1608170400
5,243.66,0,0.69,62.23,0.87,84.03,316.96,0.36,1608174000
5,243.66,0,0.87,61.51,0.89,84.73,304.62,0.34,1608177600
5,247,0,1.05,60.8,0.88,86.14,298.57,0.34,1608181200
5,247,0.01,1.23,60.08,0.86,87.52,296.23,0.33,1608184800
5,247,0.08,1.46,60.08,0.9,88.84,314.32,0.33,1608188400
5,247,0.13,1.52,60.08,1,90.1,347.26,0.32,1608192000
5,247,0.13,1.48,60.08,1.15,91,366.8,0.32,1608195600
5,243.66,0.07,1.07,67.95,1.77,94.87,370.68,0.24,1608199200
5,240.33,0.03,0.81,71.53,1.71,98.87,352.34,0.24,1608202800
5,240.33,0.01,0.7,72.24,1.49,102.99,341.55,0.27,1608206400
5,240.33,0,0.56,71.53,1.25,105.1,330.62,0.31,1608210000
5,236.99,0,0.46,69.38,1.06,103.61,308.64,0.34,1608213600
5,236.99,0,0.46,67.95,1.06,96.68,277.49,0.33,1608217200
5,236.99,0,0.49,67.95,1.27,88.64,247.09,0.28,1608220800
5,233.65,0,0.54,68.67,1.46,81.85,217.95,0.24,1608224400
5,233.65,0,0.83,68.67,1.62,75.76,182.99,0.2,1608228000
5,233.65,0,1,68.67,1.58,69.22,147.57,0.19,1608231600
5,230.31,0,0.78,68.67,1.39,63.42,119.42,0.24,1608235200
5,230.31,0,0.6,67.95,1.19,58.83,99.92,0.29,1608238800
5,226.97,0,0.41,67.95,1.03,51.48,77.41,0.31,1608242400
4,226.97,0,0.32,67.23,0.94,43.66,59.56,0.31,1608246000
4,226.97,0,0.37,66.52,0.9,37.63,48.53,0.3,1608249600
4,230.31,0,0.43,66.52,0.84,33.14,41.37,0.28,1608253200
4,230.31,0,0.47,66.52,0.8,29.94,36.5,0.28,1608256800
4,233.65,0,0.54,64.37,0.81,27.27,32.23,0.28,1608260400
3,236.99,0,0.65,61.51,0.86,24.39,27.93,0.27,1608264000
3,236.99,0,0.77,57.94,0.95,21.07,23.66,0.24,1608267600
2,236.99,0,0.98,55.08,1.13,17.38,19.12,0.18,1608271200
2,240.33,0.03,1.44,51.5,1.37,13.48,14.42,0.12,1608274800
2,243.66,0.05,1.82,47.92,1.55,10.46,10.93,0.1,1608278400
1,243.66,0.06,2.12,44.7,1.64,8.86,9.14,0.1,1608282000
1,247,0.06,2.44,41.49,1.67,8.02,8.19,0.11,1608285600
1,250.34,0.07,2.79,38.62,1.7,7.48,7.6,0.12,1608289200
1,253.68,0.03,3.09,36.48,1.58,7.02,7.11,0.12,1608292800
1,253.68,0,3.09,35.41,1.15,6.32,6.41,0.13,1608296400
1,250.34,0,2.91,35.41,1.01,5.48,5.56,0.13,1608300000
1,250.34,0,3.3,35.05,1.18,4.65,4.73,0.11,1608303600
1,253.68,0,4.16,33.98,1.33,4,4.1,0.09,1608307200
1,257.02,0,4.63,31.83,1.07,3.48,3.59,0.08,1608310800
1,260.35,0,4.37,29.33,0.69,2.83,2.95,0.09,1608314400
1,263.69,0,4.46,26.11,0.51,2.18,2.31,0.1,1608318000
1,267.03,0,5.18,22.17,0.48,1.75,1.88,0.1,1608321600
1,273.71,0,5.91,19.31,0.59,1.63,1.77,0.1,1608325200
1,280.38,0,6.26,17.7,0.72,1.53,1.66,0.1,1608328800
1,287.06,0,6,16.99,0.81,1.23,1.31,0.12,1608332400
1,290.39,0,5.06,17.17,0.85,0.93,0.97,0.13,1608336000
1,293.73,0,4.16,19.13,0.98,0.78,0.82,0.13,1608339600
1,283.72,0,3.73,22.35,1.21,0.78,0.83,0.11,1608343200
1,277.04,0,5.14,23.25,1.73,1.01,1.09,0.06,1608346800
1,277.04,0,8.65,19.85,2.62,1.23,1.31,0.04,1608350400
1,283.72,0,11.14,17.35,3.4,1.3,1.38,0.03,1608354000
1,283.72,0.14,11.31,19.13,3.73,1.35,1.42,0.04,1608357600
1,273.71,0.56,9.17,25.39,3.49,1.27,1.33,0.05,1608361200
1,263.69,0.63,6.17,32.54,2.89,1.05,1.1,0.07,1608364800
1,250.34,0.42,3.86,39.34,2.24,0.71,0.75,0.11,1608368400
1,243.66,0.24,2.61,45.78,1.82,0.5,0.54,0.15,1608372000
1,236.99,0.13,2.21,50.78,1.71,0.5,0.54,0.17,1608375600
1,233.65,0.06,2.53,53.64,1.86,0.5,0.54,0.17,1608379200
1,233.65,0,2.55,55.79,1.74,0.5,0.54,0.15,1608382800
1,230.31,0,1.8,59.37,1.12,0.5,0.52,0.13,1608386400
1,226.97,0,1.25,61.51,0.63,0.5,0.52,0.11,1608390000
1,230.31,0,1.52,60.8,0.66,0.5,0.52,0.09,1608393600
1,230.31,0,1.97,58.65,0.83,0.5,0.53,0.09,1608397200
1,233.65,0,1.93,57.22,0.86,0.5,0.55,0.09,1608400800
1,236.99,0,1.86,55.79,1.68,0.58,0.65,0.1,1608404400
1,240.33,0,1.91,55.79,2.8,0.66,0.73,0.12,1608408000
1,240.33,0,1.76,55.08,2.89,0.66,0.72,0.13,1608411600
1,240.33,0,1.44,55.79,2.21,0.6,0.64,0.13,1608415200
1,236.99,0,1.15,55.79,1.45,0.53,0.57,0.14,1608418800
1,233.65,0,1,55.08,1.06,0.5,0.53,0.15,1608422400
1,233.65,0,1.02,53.64,1.04,0.57,0.6,0.16,1608426000
1,233.65,0,1.1,52.93,1.1,0.82,0.86,0.19,1608429600
1,233.65,0,1.16,52.93,1.04,1.13,1.19,0.24,1608433200
1,230.31,0,1.14,52.21,0.87,1.3,1.38,0.27,1608436800
1,233.65,0,1.17,51.5,0.95,1.44,1.53,0.24,1608440400
1,240.33,0.01,1.5,49.35,1.4,1.82,1.91,0.16,1608444000
1,250.34,0.1,2.38,46.49,2.03,2.37,2.47,0.08,1608447600
1,257.02,0.28,3.04,44.35,2.21,2.6,2.69,0.05,1608451200
1,260.35,0.43,3.51,43.99,2.56,2.48,2.58,0.03,1608454800
1,257.02,0.39,4.2,45.06,3.82,2.13,2.24,0.02,1608458400
1,247,0.26,4.8,47.21,5.07,1.7,1.83,0.02,1608462000
1,240.33,0.08,4.63,50.78,4.77,1.35,1.48,0.03,1608465600
1,233.65,0,3.81,54.36,3.55,1.14,1.25,0.05,1608469200
1,226.97,0,3.09,57.22,2.59,1.01,1.11,0.07,1608472800
1,226.97,0,2.68,60.08,2.03,0.91,0.99,0.08,1608476400
1,226.97,0,2.51,60.8,1.68,0.89,0.95,0.08,1608480000
1,226.97,0,2.53,60.08,1.49,0.89,0.95,0.09,1608483600
1,230.31,0,2.66,57.94,1.33,0.95,1.01,0.1,1608487200
1,230.31,0,2.64,56.51,1.13,1.03,1.08,0.11,1608490800
1,230.31,0,2.44,55.08,0.93,1.06,1.11,0.12,1608494400
1,230.31,0,2.19,54.36,0.77,1.07,1.12,0.12,1608498000
1,230.31,0,1.95,53.64,0.65,1.06,1.11,0.13,1608501600
1,230.31,0,1.69,53.64,0.55,1.06,1.1,0.13,1608505200
1,230.31,0,1.48,53.64,0.47,1.04,1.08,0.14,1608508800
1,226.97,0,1.32,53.64,0.42,1.02,1.06,0.14,1608512400
1,226.97,0,1.24,53.64,0.4,1.06,1.09,0.14,1608516000
1,226.97,0,1.24,53.64,0.38,1.12,1.15,0.13,1608519600
1,226.97,0,1.27,52.93,0.38,1.21,1.24,0.13,1608523200
1,230.31,0,1.3,52.21,0.38,1.29,1.32,0.13,1608526800
1,230.31,0.01,1.32,52.21,0.38,1.35,1.39,0.13,1608530400
1,226.97,0.03,1.5,51.5,0.39,1.41,1.45,0.13,1608534000
1,226.97,0.09,1.74,51.5,0.4,1.44,1.47,0.13,1608537600
1,226.97,0.14,1.93,51.5,0.43,1.46,1.49,0.13,1608541200
1,226.97,0.16,2.1,51.5,0.45,1.47,1.5,0.13,1608544800
1,226.97,0.12,2.31,51.5,0.48,1.48,1.52,0.12,1608548400
1,226.97,0.05,2.49,50.78,0.49,1.48,1.51,0.13,1608552000
1,226.97,0,2.53,50.78,0.5,1.52,1.56,0.13,1608555600
1,230.31,0,2.49,50.78,0.48,1.59,1.62,0.13,1608559200
1,230.31,0,2.44,50.07,0.46,1.66,1.7,0.14,1608562800
1,233.65,0,2.4,49.35,0.42,1.77,1.81,0.15,1608566400
1,233.65,0,2.34,48.64,0.37,1.85,1.89,0.16,1608570000
1,233.65,0,2.27,47.92,0.32,1.92,1.96,0.17,1608573600
1,233.65,0,2.21,47.21,0.27,1.92,1.96,0.18,1608577200
1,233.65,0,2.1,47.21,0.23,1.91,1.94,0.18,1608580800
1,236.99,0,1.95,46.49,0.21,1.89,1.92,0.19,1608584400
1,236.99,0,1.86,45.78,0.18,1.93,1.96,0.2,1608588000
1,236.99,0,1.8,44.35,0.15,1.96,2,0.22,1608591600
1,236.99,0,1.69,43.27,0.13,2,2.03,0.23,1608595200
1,236.99,0,1.65,42.2,0.12,2.05,2.08,0.24,1608598800
1,236.99,0,1.65,40.77,0.13,2.12,2.15,0.26,1608602400
1,240.33,0,1.74,39.34,0.15,2.21,2.23,0.27,1608606000
1,240.33,0,1.89,38.27,0.18,2.29,2.31,0.28,1608609600
1,240.33,0,1.99,37.19,0.2,2.38,2.4,0.28,1608613200
1,240.33,0.12,1.89,36.84,0.22,2.41,2.43,0.28,1608616800
1,240.33,0.4,1.52,38.62,0.23,2.39,2.42,0.26,1608620400
1,240.33,0.53,1.46,38.62,0.24,2.39,2.42,0.27,1608624000
1,236.99,0.53,1.54,38.27,0.26,2.44,2.48,0.28,1608627600
1,236.99,0.42,1.65,40.05,0.32,2.4,2.43,0.28,1608631200
1,236.99,0.24,1.65,43.63,0.41,2.25,2.29,0.25,1608634800
1,236.99,0.08,1.61,46.49,0.53,2.11,2.14,0.21,1608638400
1,236.99,0.01,1.52,47.92,0.63,2.08,2.11,0.17,1608642000
1,240.33,0,1.5,47.21,0.61,2.13,2.16,0.17,1608645600
1,240.33,0,1.61,45.42,0.52,2.19,2.23,0.2,1608649200
1,243.66,0,1.71,42.56,0.41,2.27,2.31,0.24,1608652800
1,240.33,0,1.74,39.7,0.34,2.34,2.39,0.28,1608656400
1,240.33,0,1.61,38.27,0.32,2.36,2.39,0.29,1608660000
1,243.66,0,1.39,38.27,0.35,2.31,2.32,0.27,1608663600
1,247,0,1.22,37.91,0.36,2.26,2.28,0.25,1608667200
1,250.34,0,1.07,37.91,0.36,2.21,2.22,0.24,1608670800
1,253.68,0,0.96,37.55,0.33,2.14,2.15,0.24,1608674400
1,253.68,0,0.88,37.19,0.28,2.08,2.1,0.25,1608678000
1,253.68,0,0.81,37.19,0.24,2.04,2.05,0.25,1608681600
1,250.34,0,0.78,37.19,0.22,2.01,2.02,0.25,1608685200
1,250.34,0,0.79,37.55,0.24,2,2.02,0.24,1608688800
1,250.34,0,0.88,38.27,0.28,2,2.01,0.24,1608692400
1,250.34,0,1.07,37.55,0.3,1.98,1.99,0.26,1608696000
1,247,0,1.25,36.48,0.3,2.06,2.07,0.28,1608699600
1,247,0.01,1.3,36.12,0.32,2.11,2.13,0.29,1608703200
1,247,0.04,1.06,40.05,0.45,1.96,1.98,0.22,1608706800
1,247,0.06,0.95,41.84,0.5,1.83,1.85,0.19,1608710400
1,247,0.06,0.83,44.35,0.58,1.63,1.64,0.15,1608714000
1,250.34,0.03,0.56,50.07,0.77,1.22,1.23,0.07,1608717600
1,250.34,0.02,0.49,52.21,0.82,1.12,1.13,0.06,1608721200
1,250.34,0.01,0.47,52.93,0.83,1.07,1.08,0.06,1608724800
1,253.68,0,0.45,54.36,0.84,1.07,1.08,0.06,1608728400
1,253.68,0,0.43,55.79,0.83,1.11,1.12,0.06,1608732000
1,253.68,0,0.41,56.51,0.81,1.17,1.18,0.07,1608735600
1,253.68,0,0.43,55.79,0.78,1.26,1.28,0.09,1608739200
1,253.68,0,0.48,54.36,0.76,1.42,1.43,0.12,1608742800
1,253.68,0,0.52,52.21,0.75,1.6,1.61,0.15,1608746400
1,253.68,0,0.57,50.07,0.69,1.78,1.79,0.19,1608750000
1,253.68,0,0.62,47.21,0.61,1.96,1.97,0.23,1608753600
1,253.68,0,0.62,45.42,0.54,2.07,2.08,0.26,1608757200
1,253.68,0,0.58,43.99,0.47,2.09,2.09,0.27,1608760800
1,253.68,0,0.55,42.92,0.4,2.05,2.05,0.28,1608764400
1,253.68,0,0.51,41.84,0.34,1.98,1.98,0.28,1608768000
1,253.68,0,0.49,41.13,0.3,1.9,1.91,0.29,1608771600
1,253.68,0,0.5,39.7,0.27,1.83,1.84,0.31,1608775200
1,253.68,0,0.54,37.91,0.28,1.78,1.78,0.33,1608778800
1,253.68,0,0.57,36.48,0.29,1.73,1.73,0.34,1608782400
1,253.68,0,0.59,35.41,0.31,1.83,1.83,0.34,1608786000
1,253.68,0.01,0.58,36.48,0.38,1.95,1.96,0.32,1608789600
1,253.68,0.02,0.46,46.49,0.65,1.91,1.92,0.17,1608793200
1,253.68,0.04,0.42,50.07,0.73,1.78,1.79,0.11,1608796800
1,250.34,0.04,0.38,53.64,0.79,1.53,1.54,0.08,1608800400
1,250.34,0.03,0.31,57.94,0.84,1.14,1.14,0.04,1608804000
1,250.34,0.02,0.31,58.65,0.82,1.05,1.06,0.04,1608807600
1,250.34,0.01,0.32,59.37,0.79,1.01,1.02,0.04,1608811200
1,247,0,0.32,60.8,0.75,0.99,1,0.04,1608814800
1,247,0,0.32,62.94,0.72,0.98,0.99,0.05,1608818400
1,247,0,0.32,65.09,0.7,0.97,0.98,0.05,1608822000
1,247,0,0.32,66.52,0.72,0.97,0.98,0.06,1608825600
1,247,0,0.32,67.23,0.75,0.96,0.97,0.06,1608829200
1,247,0,0.33,67.23,0.81,0.98,0.99,0.07,1608832800
1,247,0,0.35,65.09,0.76,1.1,1.11,0.1,1608836400
1,247,0,0.39,60.8,0.66,1.3,1.31,0.16,1608840000
1,247,0,0.4,57.94,0.61,1.44,1.45,0.19,1608843600
1,247,0,0.4,57.22,0.62,1.52,1.53,0.2,1608847200
1,247,0,0.39,57.22,0.64,1.53,1.54,0.2,1608850800
1,247,0,0.38,57.22,0.64,1.54,1.55,0.2,1608854400
1,250.34,0,0.39,55.79,0.54,1.63,1.64,0.23,1608858000
1,250.34,0,0.41,53.64,0.44,1.72,1.73,0.28,1608861600
1,253.68,0,0.44,52.21,0.43,1.88,1.89,0.33,1608865200
1,253.68,0,0.47,51.5,0.46,2.02,2.02,0.37,1608868800
1,253.68,0,0.49,50.78,0.5,2.08,2.09,0.42,1608872400
1,253.68,0,0.5,50.07,0.54,2.1,2.1,0.44,1608876000
1,253.68,0.02,0.49,50.78,0.57,1.99,2,0.4,1608879600
1,250.34,0.04,0.49,52.21,0.57,1.9,1.91,0.37,1608883200
1,250.34,0.06,0.49,52.21,0.62,1.84,1.85,0.35,1608886800
1,247,0.09,0.59,57.22,1.18,1.76,1.78,0.21,1608890400
1,247,0.11,0.75,60.08,1.4,1.78,1.8,0.15,1608894000
1,247,0.08,1.03,62.23,1.51,1.76,1.78,0.13,1608897600
1,247,0.01,1.34,64.37,1.51,1.7,1.72,0.12,1608901200
1,247,0,1.54,65.09,1.34,1.65,1.68,0.12,1608904800
1,247,0,1.69,65.09,1.13,1.6,1.63,0.14,1608908400
1,247,0,1.69,65.8,0.93,1.54,1.57,0.15,1608912000
1,247,0,1.5,65.8,0.81,1.46,1.49,0.16,1608915600
1,243.66,0,1.2,66.52,0.73,1.38,1.4,0.17,1608919200
1,243.66,0,0.93,65.8,0.74,1.3,1.31,0.18,1608922800
1,243.66,0,0.76,62.94,0.77,1.29,1.3,0.18,1608926400
1,243.66,0,0.69,59.37,0.83,1.38,1.39,0.18,1608930000
1,247,0,0.68,55.08,0.9,1.5,1.5,0.18,1608933600
1,250.34,0,0.68,51.5,0.92,1.56,1.56,0.18,1608937200
1,250.34,0,0.68,49.35,0.95,1.57,1.57,0.18,1608940800
1,250.34,0,0.69,47.92,1,1.72,1.72,0.16,1608944400
1,250.34,0,0.77,46.49,1.06,2.01,2.02,0.14,1608948000
1,250.34,0,0.91,46.49,1.18,2.42,2.44,0.11,1608951600
1,250.34,0,0.89,50.07,1.22,2.51,2.53,0.07,1608955200
